"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"008006","Badalucco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1075,,
"021006","Badia/Abtei","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3568,,
"018006","Badia Pavese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",409,,
"029004","Badia Polesine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10225,,
"051003","Badia Tedalda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",957,,
"079008","Badolato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2827,,
"082006","Bagheria","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",53010,,
"039002","Bagnacavallo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",16480,,
"080007","Bagnara Calabra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9238,,
"039003","Bagnara di Romagna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2393,,
"030008","Bagnaria Arsa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3461,,
"004008","Bagnasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",961,,
"016018","Bagnatica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4489,,
"046002","Bagni di Lucca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5576,,
"040001","Bagno di Romagna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5579,,
"094003","Bagnoli del Trigno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",621,,
"028008","Bagnoli di Sopra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3376,,
"064009","Bagnoli Irpino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3026,,
"075008","Bagnolo del Salento","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1743,,
"029005","Bagnolo di Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1209,,
"035002","Bagnolo in Piano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9583,,
"017009","Bagnolo Mella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",12437,,
"020003","Bagnolo San Vito","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5929,,
"017010","Bagolino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3781,,
"003106","Novara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",102187,,
"004078","Cuneo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",55914,,
"005005","Asti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",73401,,
"006003","Alessandria","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",91854,,
"096004","Biella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",42850,,
"103072","Verbania","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",30024,,
"007003","Aosta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",33098,,
"012133","Varese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",78818,,
"013075","Como","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",83586,,
"014061","Sondrio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",21297,,
"015146","Milano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1371499,,
"016024","Bergamo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",120157,,
"017029","Brescia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",198259,,
"018110","Pavia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",71297,,
"019036","Cremona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",70675,,
"020030","Mantova","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",49044,,
"097042","Lecco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",47125,,
"098031","Lodi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",45158,,
"108033","Monza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",122883,,
"021008","Bolzano/Bozen","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",106357,,
"022205","Trento","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",118504,,
"060038","Frosinone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",43305,,
"070006","Campobasso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",47418,,
"064008","Avellino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",52121,,
"074001","Brindisi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",82298,,
"076063","Potenza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",64070,,
"079023","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",84109,,
"101010","Crotone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",58478,,
"081021","Trapani","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",55229,,
"082053","Palermo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",630427,,
"083048","Messina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",217959,,
"084001","Agrigento","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",55367,,
"085004","Caltanissetta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",58343,,
"086009","Enna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",25332,,
"087015","Catania","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",298680,,
"088009","Ragusa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",73736,,
"089017","Siracusa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",116247,,
"090064","Sassari","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",121085,,
"091051","Nuoro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",33622,,
"092009","Cagliari","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",147411,,
"095038","Oristano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",30287,,
"028001","Abano Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",20433,,
"098001","Abbadia Cerreto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",273,,
"097001","Abbadia Lariana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3187,,
"052001","Abbadia San Salvatore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",6128,,
"095001","Abbasanta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2567,,
"068001","Abbateggio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",357,,
"015002","Abbiategrasso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",32602,,
"076001","Abriola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1269,,
"088001","Acate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10400,,
"071001","Accadia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2204,,
"004001","Acceglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",159,,
"077001","Accettura","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1602,,
"066001","Acciano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",256,,
"057001","Accumoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",516,,
"076002","Acerenza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2074,,
"065001","Acerno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2517,,
"063001","Acerra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",58507,,
"087001","Aci Bonaccorsi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3558,,
"087002","Aci Castello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",17755,,
"087003","Aci Catena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",27740,,
"087005","Aci Sant'Antonio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18079,,
"087004","Acireale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",50505,,
"060001","Acquafondata","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",258,,
"078001","Acquaformosa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",959,,
"017001","Acquafredda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1550,,
"041001","Acqualagna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4166,,
"019001","Acquanegra Cremonese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1144,,
"020001","Acquanegra sul Chiese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2692,,
"056001","Acquapendente","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5273,,
"078002","Acquappesa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1748,,
"102001","Acquaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1830,,
"044001","Acquasanta Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2453,,
"055001","Acquasparta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4391,,
"070001","Acquaviva Collecroce","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",558,,
"072001","Acquaviva delle Fonti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",19826,,
"094001","Acquaviva d'Isernia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",352,,
"044002","Acquaviva Picena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3621,,
"085001","Acquaviva Platani","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",855,,
"083107","Acquedolci","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5485,,
"006001","Acqui Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18972,,
"078003","Acri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18548,,
"060002","Acuto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1821,,
"072002","Adelfia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",16473,,
"087006","Adrano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",33781,,
"016001","Adrara San Martino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2161,,
"016002","Adrara San Rocco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",807,,
"029001","Adria","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18556,,
"017002","Adro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7151,,
"023001","Affi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2443,,
"058001","Affile","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1404,,
"063002","Afragola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",61713,,
"080001","Africo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2701,,
"033001","Agazzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2008,,
"063003","Agerola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7744,,
"086001","Agira","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7632,,
"047002","Agliana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",17969,,
"005001","Agliano Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1542,,
"001001","Agliè","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2596,,
"028002","Agna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3138,,
"019002","Agnadello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3894,,
"080002","Agnana Calabra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",456,,
"094002","Agnone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4602,,
"017003","Agnosine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1638,,
"025001","Agordo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4048,,
"058002","Agosta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1684,,
"012001","Agra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",385,,
"108001","Agrate Brianza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",15663,,
"003001","Agrate Conturbia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1551,,
"065002","Agropoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",21378,,
"042001","Agugliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4629,,
